번호,구분,근거,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,WGS84위도,WGS84경도,화장실소유구분,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자
4293,개방화장실,법제3조제16호-영제3조제1항제1호,국립종자원 화장실,경상북도 김천시 혁신8로 119 (율곡동),경상북도 김천시 혁신8로 119 (율곡동),2,0,0,0,0,0,0,0,0,국립종자원 운영기획과,054-912-0135,상시,,2008-03,36.126,128.192,공공기관-국가공공기관,수세식,N,N,없음,N,Y,남자화장실+여자화장실,,2024-12-03
4294,개방화장실,법제3조제16호-영제3조제1항제1호,김천시 아포읍보건지소 1층,"경상북도 김천시 아포읍 한지2길 24 (국사리, 아포보건소)","경상북도 김천시 아포읍 한지2길 24 (국사리, 아포보건소)",1,2,0,0,0,0,2,1,0,김천시 아포읍보건지소,054-439-4339,상시,,2008-03,36.158,128.26,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4295,개방화장실,법제3조제16호-영제3조제1항제1호,김천시 아포읍보건지소 2층,"경상북도 김천시 아포읍 한지2길 24 (국사리, 아포보건소)","경상북도 김천시 아포읍 한지2길 24 (국사리, 아포보건소)",2,2,0,0,0,0,0,0,0,김천시 아포읍보건지소,054-439-4339,상시,,2008-03,36.158,128.26,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4296,개방화장실,법제3조제16호-영제3조제1항제1호,대야보건진료소 화장실,"경상북도 김천시 부항면 부항로 1377 (대야리, 대야보건진료소)","경상북도 김천시 부항면 부항로 1377 (대야리, 대야보건진료소)",0,1,0,0,0,0,1,0,0,김천시 대야보건진료소,054-437-2531,상시,,2001-04,36.011,127.93,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4297,공중화장실,법제3조제16호-영제3조제1항제1호,직지주차장 화장실,경상북도 김천시 대항면 향천리 328-1,경상북도 김천시 대항면 향천리 328-1,6,6,0,1,0,1,11,1,1,대항면사무소,054-421-2152,상시,,1988-01,36.115,128.017,공공기관-지방자치단체,수세식,N,Y,여자화장실,Y,Y,남자화장실+여자화장실,2020-12,2024-12-03
4298,개방화장실,법제3조제16호-영제3조제1항제1호,김천시 농소면 복지회관 화장실,"경상북도 김천시 농소면 농남로 42 (월곡리, 농소면사무소)","경상북도 김천시 농소면 농남로 42 (월곡리, 농소면사무소)",0,2,0,0,0,0,2,0,0,김천시 농소면사무소,054-431-6301,상시,,1988-01,36.106,128.172,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4299,개방화장실,법제3조제16호-영제3조제1항제1호,김천시 구성면사무소 화장실,"경상북도 김천시 구성면 상좌원1길 10 (상좌원리, 구성면사무소)","경상북도 김천시 구성면 상좌원1길 10 (상좌원리, 구성면사무소)",2,2,1,0,0,0,2,1,0,김천시 구성면사무소,054-421-2212,상시,,1988-01,36.032,128.047,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4300,개방화장실,법제3조제16호-영제3조제1항제1호,농기계임대사업소(중부지점),"경상북도 김천시 조마면 용호로 110-10, 농기계임대사업소 중부지점","경상북도 김천시 조마면 용호로 110-10, 농기계임대사업소 중부지점",1,1,0,0,0,0,1,0,0,농업기술센터 농촌지도과,054-437-9710,상시,,2020-10,36.039,128.115,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4301,개방화장실,법제3조제16호-영제3조제1항제1호,미새울배양실 화장실,"경상북도 김천시 구성면 남김천대로 3296-22, 농업기술센타","경상북도 김천시 구성면 남김천대로 3296-22, 농업기술센타",1,1,0,0,0,0,2,0,0,농업기술센터 기술지원과,054-421-2594,상시,,2015-03,36.08,128.1,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4302,개방화장실,법제3조제16호-영제3조제1항제1호,씨감자배양실 1층,"경상북도 김천시 구성면 남김천대로 3296-22, 농업기술센타","경상북도 김천시 구성면 남김천대로 3296-22, 농업기술센타",1,1,0,0,0,0,1,0,0,농업기술센터 기술지원과,054-421-2594,상시,,2015-03,36.08,128.1,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4303,개방화장실,법제3조제16호-영제3조제1항제1호,씨감자배양실 2층,"경상북도 김천시 구성면 남김천대로 3296-22, 농업기술센타","경상북도 김천시 구성면 남김천대로 3296-22, 농업기술센타",1,1,0,0,0,0,1,0,0,농업기술센터 기술지원과,054-421-2611,상시,,2015-03,36.08,128.1,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4304,개방화장실,법제3조제16호-영제3조제1항제1호,대덕면 행정복지센터 1층,"경상북도 김천시 대덕면 남김천대로 721, 대덕면행정복지센터 1층","경상북도 김천시 대덕면 남김천대로 721, 대덕면행정복지센터 1층",2,2,1,0,0,0,4,1,0,대덕면 행정복지센터,054-421-2272,상시,,2008-07,35.917,127.968,공공기관-지방자치단체,수세식,N,Y,장애인화장실,N,N,없음,,2024-12-03
4305,개방화장실,법제3조제16호-영제3조제1항제1호,대덕면 행정복지센터 2층,"경상북도 김천시 대덕면 남김천대로 721, 대덕면행정복지센터 2층","경상북도 김천시 대덕면 남김천대로 721, 대덕면행정복지센터 2층",2,2,1,0,0,0,4,1,0,대덕면 행정복지센터,054-421-2272,상시,,2008-07,35.917,127.968,공공기관-지방자치단체,수세식,N,Y,장애인화장실,N,N,없음,,2024-12-03
4306,개방화장실,법제3조제16호-영제3조제1항제1호,대덕면 행정복지센터 3층,"경상북도 김천시 대덕면 남김천대로 721, 대덕면행정복지센터 3층","경상북도 김천시 대덕면 남김천대로 721, 대덕면행정복지센터 3층",2,2,1,0,0,0,4,1,0,대덕면 행정복지센터,054-421-2272,상시,,2008-07,35.917,127.968,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4307,개방화장실,법제3조제16호-영제3조제1항제1호,삼도삼민교류회관 1층,"경상북도 김천시 대덕면 남김천대로 717, 1층","경상북도 김천시 대덕면 남김천대로 717, 1층",2,2,0,0,0,0,3,1,0,대덕면 행정복지센터,054-435-1074,상시,,2008-07,35.917,127.968,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4308,개방화장실,법제3조제16호-영제3조제1항제1호,삼도삼민교류회관 2층,"경상북도 김천시 대덕면 남김천대로 717, 2층","경상북도 김천시 대덕면 남김천대로 717, 2층",3,2,1,0,0,0,2,1,0,대덕면 행정복지센터,054-421-2272,상시,,2008-07,35.917,127.968,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4309,개방화장실,법제3조제16호-영제3조제1항제1호,대덕면보건지소,"경상북도 김천시 대덕면 남김천대로 723, 대덕보건지소","경상북도 김천시 대덕면 남김천대로 723, 대덕보건지소",1,2,0,0,0,0,2,1,0,대덕면보건지소,054-435-1074,상시,,2008-07,35.917,127.969,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4310,공중화장실,법제3조제6호,직지사천 산책로 화장실,경상북도 김천시 신음동 1209-4,경상북도 김천시 신음동 1209-4,1,2,0,0,0,0,2,0,0,대신동주민센터,054-432-2517,상시,,2021-04,36.1309,128.102,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-03
4311,개방화장실,법제3조제16호-영제3조제1항제1호,동북지방통계청 상주사무소,경상북도 상주시 남성3길 22,경상북도 상주시 남성동 151-1,2,4,1,1,0,0,6,1,0,동북지방통계청 상주사무소,054-530-0495,정시,(평일)09:00-18:00,2023-08,36.411501,128.160971,공공기관-국가,수세식,N,N,없음,N,N,없음,,2024-12-13
4312,개방화장실,법제3조제4호,함창시장 공중화장실,경상북도 상주시 함창읍 함창시장1길 45-14,경상북도 상주시 함창읍 구향리 122-16,2,4,1,0,0,0,3,1,0,투자경제과,054-537-7408,정시,09:00~18:00,2011-04,35.56714,128.1797,공공기관-지방자치단체,수거식,N,Y,여자화장실,N,N,없음,,2024-12-16
4313,개방화장실,법제3조제4호,은척시장 공중화장실,경상북도 상주시 은척면 봉중리 380-4,경상북도 상주시 은척면 봉중리 380-4,1,2,0,0,0,0,2,0,0,투자경제과,054-537-7408,상시,,2007-07,36.53312,128.0728,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-16
4314,개방화장실,법제3조제4호,공성시장 공중화장실,경상북도 상주시 공성면 옥산4길 14,경상북도 공성면 옥산리 175-8,1,3,0,0,0,0,4,0,0,투자경제과,054-537-7408,상시,,2012-09,36.28580,128.0936,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-16
4315,개방화장실,법제3조제4호,중앙시장 서편화장실,경상북도 상주시 남성로 35-3,경상북도 상주시 남성동 85-10,1,3,1,1,0,0,5,1,0,투자경제과,054-537-7408,상시,,2005-10,36.4134772,128.1607239,공공기관-지방자치단체,수세식,N,Y,여자화장실,N,N,없음,,2024-12-16
4316,개방화장실,법제3조제4호,중앙시장 동편화장실,경상북도 상주시 풍물시장길 45-10,경상북도 상주시 남성동 89-2,2,1,1,1,0,0,4,1,0,투자경제과,054-537-7408,상시,,2024-11,36.413585,128.162303,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,없음,,2024-12-16
4317,개방화장실,법제3조제16호-영제3조제1항제1호,단지입구 야외주차장,,경상북도 상주시 은척면 남곡리 661,2,3,0,1,0,0,5,1,0,투자경제과,054-537-5604,상시,,2009-11,36.53725,128.04115,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-16
4318,개방화장실,법제3조제16호-영제3조제1항제1호,야외무대장,경상북도 상주시 은척면 성주봉로 41,경상북도 상주시 은척면 남곡리 662,2,2,0,0,0,0,3,0,0,투자경제과,054-537-5604,상시,,2017-06,36.5368,128.04004,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-16
4319,개방화장실,법제3조제16호-영제3조제1항제1호,한방자원개발센터 사무동 1층,경상북도 상주시 은척면 성주봉로 91,경상북도 상주시 은척면 남곡리 669,1,3,1,1,0,0,2,1,0,투자경제과,054-537-5604,정시,09:00 ~18:00,2005-12,36.53476,128.03578,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-16
4320,개방화장실,법제3조제16호-영제3조제1항제1호,한방건강센터(성주봉한방사우나) 1층,경상북도 상주시 은척면 성주봉로 55,경상북도 상주시 은척면 남곡리 666,2,1,0,1,0,0,3,0,0,투자경제과,054-537-5604,상시,,2010-10,36.534968,128.040078,공공기관-지방자치단체,수세식,N,N,없음,N,N,없음,,2024-12-16
4321,개방화장실,법제3조제16호-영제3조제1항제1호,화서파출소,경상북도 상주시 화서면 화령로 21,경상북도 상주시 화서면 신봉리 171-4,1,1,0,0,0,0,1,0,0,상주경찰서 화서파출소,054-533-0112,정시,(평일)09:00-18:00,2023-11,36.4444941,127.9490739,공공기관-국가공공기관,수세식,N,N,없음,N,N,없음,2023-11,2024-12-19
4322,개방화장실,법제3조제16호-영제3조제1항제1호,화동파출소,경상북도 상주시 화동면 이소1길 42,경상북도 상주시 화동면 이소리 368-2,1,1,0,0,0,0,0,0,0,상주경찰서 화동파출소,054-533-4112,정시,(평일)09:00-18:00,2016-10,36.3890008,127.9538528,공공기관-국가공공기관,수세식,N,N,없음,N,N,없음,2016-10,2024-12-19
4323,개방화장실,법제3조제16호-영제3조제1항제1호,화북파출소,경상북도 상주시 화북면 문장로 1718,경상북도 상주시 화북면 용유리 362-4,1,1,0,0,0,0,0,0,0,상주경찰서 화북파출소,054-533-1112,정시,(평일)09:00-18:00,2007-05,36.5622571,127.9194346,공공기관-국가공공기관,수세식,N,N,없음,N,N,없음,2007-05,2024-12-19
4324,개방화장실,법제3조제16호-영제3조제1항제1호,용성보건지소,경상북도 경산시 용성면 원효로 1423 (당리리 129번지 2호),,1,2,1,0,0,0,2,1,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,1996-05,35.7935162,128.875894,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4325,개방화장실,법제3조제16호-영제3조제1항제1호,도덕보건진료소,경상북도 경산시 용성면 용대로 220 (도덕리 221번지),,0,1,0,0,0,0,0,0,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,2006-11,35.8104128,128.879875,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4326,개방화장실,법제3조제16호-영제3조제1항제1호,박사보건진료소,경상북도 경산시 와촌면 박사길 55 (박사리 499번지),,0,1,0,0,0,0,0,0,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,1984-06,35.9621793,128.806809,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4327,개방화장실,법제3조제16호-영제3조제1항제1호,와촌보건지소,경상북도 경산시 와촌면 금송로 421 (소월리 16번지 1호),,2,3,1,0,0,0,4,1,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,2016-08,35.9471637,128.834958,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4328,개방화장실,법제3조제16호-영제3조제1항제1호,와촌면행정복지센터,"경상북도 경산시 와촌면 금송로 416, 와촌면 행정복지센터, 와촌보건지소","경상북도 경산시 와촌면 덕촌리 57-1 와촌면 행정복지센터, 와촌보건지소",4,4,0,0,0,0,4,0,0,경산시 와촌면,053-804-7474,정시,09:00~18:00,2016-08,35.9466497,128.836753,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4329,개방화장실,법제3조제16호-영제3조제1항제1호,의송보건진료소,경상북도 경산시 압량면 의송길 92 (의송리 247번지 1호),,0,1,0,0,0,0,0,0,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,2010-08,35.8591346,128.796842,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4330,개방화장실,법제3조제16호-영제3조제1항제1호,압량읍행복발전소,"경상북도 경산시 압량읍 압량시장길 1, 행복발전소",경상북도 경산시 압량읍 부적리 461-1 행복발전소,3,9,0,0,0,0,6,0,0,경산시 일자리경제과,053-810-5120,정시,09:00~18:00,2021-09,35.8439843,128.760476,공공기관-지방자치단체,수세식,Y,N,없음,Y,N,없음,,2024-12-31
4331,개방화장실,법제3조제16호-영제3조제1항제1호,압량보건지소,경상북도 경산시 압량면 부적길 58 (부적리 260번지 9호),,1,1,0,1,0,0,1,0,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,1996-11,35.8444874,128.761195,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4332,개방화장실,법제3조제16호-영제3조제1항제1호,압량읍행정복지센터,"경상북도 경산시 압량읍 부적길 35, 압량면 행정복지센터",경상북도 경산시 압량읍 부적리 470-1 압량면 행정복지센터,3,4,1,1,0,0,3,1,0,경산시장(압량읍장),053-804-7616,정시,09:00~18:00,2021-11,35.8432183,128.759861,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4333,개방화장실,법제3조제16호-영제3조제1항제1호,가일보건진료소,경상북도 경산시 압량면 가일길 128 (가일리 121번지 6호),,0,1,0,1,0,0,0,0,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,2009-10,35.8415652,128.784593,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4334,개방화장실,법제3조제16호-영제3조제1항제1호,남천면행정복지센터(청사),경상북도 경산시 남천면 남천로 465,,1,1,1,0,0,0,3,1,0,경산시장(남천면장),053-804-7652,정시,09:00~18:00,1989-11,35.7665281,128.727223,공공기관-지방자치단체,수세식,Y,N,없음,Y,N,없음,,2024-12-31
4335,개방화장실,법제3조제16호-영제3조제1항제1호,남천보건지소,경상북도 경산시 남천면 남천로 465 (삼성리 90번지 3호),,1,2,1,0,0,0,3,0,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,2011-07,35.7665281,128.727223,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4336,개방화장실,법제3조제16호-영제3조제1항제1호,금곡보건진료소,경상북도 경산시 남천면 관방로 1150 (금곡리 207번지 4호),,0,0,0,0,0,0,0,0,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,2003-12,35.7583293,128.749577,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4337,개방화장실,법제3조제16호-영제3조제1항제1호,남산보건지소,경상북도 경산시 남산면 하남로 323 (산양리 58번지),,2,2,1,0,0,0,2,0,0,경산시장(보건소장),053-810-6307,정시,09:00~18:00,2009-06,35.7932637,128.837376,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
4338,개방화장실,법제3조제16호-영제3조제1항제1호,남산면사무소,경상북도 경산시 남산면 하남로 323 (산양리 57번지),,2,3,0,0,0,0,2,0,0,경산시장(남산면장),053-804-7573,정시,09:00~18:00,2009-06,35.7932637,128.837376,공공기관-지방자치단체,수세식,Y,N,없음,N,N,없음,,2024-12-31
